sentence,id,name,senseid
"ifrogz is a utah-based manufacturer of brand-driven apple digital audio accessories , with an emphasis on phone cases . ",0, apple,apple.noun.12
"in the article , west compares himself to apple co-founder steve jobs and refers to himself as '' the nucleus of all society . ",0, apple,apple.noun.12
the magic mouse is a multi-touch mouse manufactured and sold by apple . ,0, apple,apple.noun.12
"engagement advertising truex has worked with microsoft , visa , apple , disney , coca-cola , kia , kraft , macys , nestle , procter & gamble and discover on online advertisements . ",0, apple,apple.noun.12
"as of february 2014 , twitch is the fourth largest source of internet traffic during peak times in the united states , behind netflix , google , and apple . ",0, apple,apple.noun.12
"red represents tomatoes , as leamington is the '' tomato capital of canada '' , and for other fruits , such as apple . ",1, apple,apple.noun.0
"recorded food plants include apple , birch , blackthorn , currant , hawthorn , prunus , rowan , amelanchier and willow . ",1, apple,apple.noun.0
"natural occurrence 1-undecanol is found naturally in many foods such as fruits ( including apple and banana ) , butter , eggs and cooked pork . ",1, apple,apple.noun.0
"it is also used to replace the natural wax of the apple , which is removed during the cleaning process . ",1, apple,apple.noun.0
"habitat feeds on all trees including apple , birch , elder , hawthorn , hazel , oak and sea buckthorn . ",1, apple,apple.noun.0
"washington 's father said '' my son , your truth means more to me than 1,000 trees bathed in silver , with apple of gold . ",1, apple,apple.noun.0
"a typical recipe for mancha manteles contains turkey , chorizo , pork , pineapple , apple , banana , chili pepper , almonds , cinnamon , lard , and tomato . ",1, apple,apple.noun.0
"apple groves foster the production of the region 's traditional alcoholic drink , a natural cider ( sidra ) . ",1, apple,apple.noun.0
"chichas can also be made from manioc root ( also called yuca or cassava ) , grape , apple or various other fruits . ",1, apple,apple.noun.0
"frequently , the influence of fertilization is felt beyond the ovary , and other parts of the flower take part in the formation of the fruit , e.g. , the floral receptacle in the apple , strawberry , and others . ",1, apple,apple.noun.0
agriculture is efficient and productive with large areas covered with orchards ( apple and pear ) and vegetables . ,1, apple,apple.noun.0
"it has created soft drinks such as '' manzana postobón '' , an apple - flavored soda , and its most popular '' colombiana '' , a '' cola champagne . ",1, apple,apple.noun.0
"fruit trees are common in the valley , and the cultivated orchards yield pears , apple , peach , and cherries . ",1, apple,apple.noun.0
"it belongs economically and geographically to the alto valle region that produces apple , pear , and other fruits . ",1, apple,apple.noun.0
"the area is known for producing butter , cheese , cider and calvados , the apple - based spirit that takes its name from the area . ",1, apple,apple.noun.0
"a large picnic area with charcoal grills , thirteen tables and one pavilion is in an old apple orchard . ",1, apple,apple.noun.0
"occurrence hcn is obtainable from fruit that have a pit , such as cherries , apricot , apple , and bitter almond , from which almond oil and flavoring are made . ",1, apple,apple.noun.0
"occurrence almond , apricot , apple and cherry kernels , contain significant amounts of amygdalin . ",1, apple,apple.noun.0
"in addition to the staple crops mentioned , mongolia also produced small quantities of oil-yielding crops , such as sunflower and grape , and fruits and vegetables , such as sea buckthorn , apple , european black currant , watermelon , muskmelon , onion , and garlic . ",1, apple,apple.noun.0
"local production is abundant , one of the most popular local products is the , a local type of apple whose origins are old indeed : it is believed to have first been planted by the romans . ",1, apple,apple.noun.0
"modern homemade kvass most often uses black or regular rye bread , usually dried ( called plural suhari ) , baked into crouton , or fried , with the addition of sugar or fruit ( e.g. , apple or raisins ) , and with a yeast culture and zakvaska ( '' kvass fermentation starter '' ) . ",1, apple,apple.noun.0
"it has 360 acres of its own orchard in somerset , as well as using apple from other growers in the area . ",1, apple,apple.noun.0
"a peeler ( potato peeler or vegetable peeler ) is a kitchen tool consisting of a slotted metal blade attached to a handle , that is used to remove the outer skin or peel of certain vegetable , frequently potato and carrot , and fruit such as apple , pear , etc. . ",1, apple,apple.noun.0
"the centre-du-québec is a primarily agricultural region known as the breadbasket of quebec ; major products include livestock and poultry , dairy products , as well as food crops such as cereal , vegetable , and fruit such as apple and cranberries . ",1, apple,apple.noun.0
"at emmanuel college , cambridge university , he was awarded an msc in 1923 for his work on tree slime flux , particularly willow , elm , horse chestnut , and apple trees . ",1, apple,apple.noun.0
"her favorite foods are strawberries , apple and cherries and she loves playing with her radio controlled duck . ",1, apple,apple.noun.0
"categories the illinois state fair , operated by the illinois department of agriculture , recognizes ten distinct categories of illinois wine : dessert wine fruit wine generic blended wine hybrid red hybrid white native american red native american white sparkling wine vinifera red vinifera white in addition to grape-based wine , several wineries in the illinois ozarks ( part of the ozarks ) and other regions of illinois make fruit wine from apple , peach , and berries . ",1, apple,apple.noun.0
"apple and pear juices are used , and date or other fruit juices can be used as well . ",1, apple,apple.noun.0
"it is a productive agricultural area , producing a significant portion of canada 's apple crop . ",1, apple,apple.noun.0
"the farm included the ramshackle farmhouse , a barn , a silo , a chicken coop , and an apple orchard . ",1, apple,apple.noun.0
the surrounding area produces 20 % of patagonia's apple and 28 % of its pear . ,1, apple,apple.noun.0
"varieties frozen blintzes being fried in a pan some ways blintzes/blini are prepared and served include : the batter may contain various additions , such as grated potato or apple and raisins . ",1, apple,apple.noun.0
"children have always been able to choose milk with their happy meal and the chain added fruit juice drink instead of a soft drink , and bags of dried fruit ( or a whole piece of fruit such as an apple or carrot sticks ) in place of fries . ",1, apple,apple.noun.0
"named for its heart-like form , it is shaped more like the outline of the cross section of a round apple without the stalk . ",1, apple,apple.noun.0
"for example , say person a alone is too short to reach an apple on a tree and person b is too short as well . ",1, apple,apple.noun.0
"only one of them , the september sculpture representing the apple harvest , is female . ",1, apple,apple.noun.0
"it was primarily a farming town producing corn and apple , but with exceptional water power sites on the nezinscot river . ",1, apple,apple.noun.0
"the group includes a number of plants bearing commercially important fruit , such as apple and pear , while others are cultivated as ornamentals . ",1, apple,apple.noun.0
"cruncheroos is a whole grain oat breakfast cereal manufactured by kellogg's , originally available in the united states and canada in two flavors , apple and cinnamon or honey and almond . ",1, apple,apple.noun.0
"the mountainous terrain offered little food but some pear , apple , and other tree-fruits insufficient to feed such a host of fighting men . ",1, apple,apple.noun.0
"architect : henning larsen unibank was a danish bank , formed in 1990 by merging andelsbanken , sparekassen sds and privatbanken . ",0, bank,bank.noun.0
he became a legal advisor for a state owned bank . ,0, bank,bank.noun.0
registration and payment registration can be made for payment through local bank or the hongkong post . ,0, bank,bank.noun.0
"in a separate development , venetian merchants started using paper bills , instructing their bank to make payments . ",0, bank,bank.noun.0
"private bank and governments across the world followed gresham 's law : keeping the gold and silver they received , but paying out in notes . ",0, bank,bank.noun.0
"such a trader first '' borrows '' shares of that stock from their owner ( the lender ) , typically via a bank or a prime broker under the condition that he will return it on demand . ",0, bank,bank.noun.0
banque internationale du bénin ( b.i.b.e. ) is a national bank of benin . ,0, bank,bank.noun.0
"headquartered in rowland heights , california , with branch offices in arcadia , irvine , and san gabriel , california , this privately held bank was first established on october 13 , 2005 . ",0, bank,bank.noun.0
"with tensions mounting between bangui and paris as a result of bokassa 's uncontrollable expenditures , the bank refused to lend him any more money . ",0, bank,bank.noun.0
he was the chairman of the board of directors of planter 's bank and trust company . ,0, bank,bank.noun.0
"in some countries , like switzerland and liechtenstein , bullion bars can be bought or sold over the counter at major bank . ",0, bank,bank.noun.0
"united kingdom banking law refers to banking law in the united kingdom , to control the activities of bank . ",0, bank,bank.noun.0
the bank is also a major participant in the securities market and the foreign currency market in kazakhstan . ,0, bank,bank.noun.0
"while the country shifted toward a more market-oriented economy , the vietnamese government still continues to hold a tight rein over major state sectors , such as the bank system , state-owned enterprises and foreign trade . ",0, bank,bank.noun.0
"second term in the assembly he was elected again in 1864 as a national union candidate , to a district which now encompassed clark and jackson counties , succeeding calvin r. johnson ( also a national union candidate ) , and was assigned to the standing committee on bank and banking , and on school and university lands . ",0, bank,bank.noun.0
"also , lack of funds increases development risks and decreases the likelihood of attracting capital investors or securing loans from private bank . ",0, bank,bank.noun.0
their goal is to reduce damages that the bank are causing to the public by legislation . ,0, bank,bank.noun.0
"its construction led to enormous debt to european bank , and caused popular discontent because of the onerous tax it required . ",0, bank,bank.noun.0
"in layman 's terms , this is when the seller in a transaction offers the buyer a loan rather than the buyer obtaining one from a bank . ",0, bank,bank.noun.0
"uk bank do not traditionally play an important role as institutional investors , as they do for instance in germany . ",0, bank,bank.noun.0
"the first level of djim screening removes companies involved in such products alcohol , pork - related products , conventional financial services ( e.g. bank and insurance companies ) , entertainment ( e.g. hotel , casino , gambling etc. ) , tobacco , and weapon and defense . ",0, bank,bank.noun.0
"given then-standard banking criteria for mortgage-lending , black people usually did not qualify for mortgages from bank and savings and loan association ; instead , they recurred to land installment contracts at above market interest rates to buy a house -- a racist economic strategy eventually leading to foreclosure . ",0, bank,bank.noun.0
"eternal university exists in a campus containing a university , a number of professional colleges , an international akal academy , a multi-specialty charitable hospital , a gurudwara , a post office , a bank , and a fuel station . ",0, bank,bank.noun.0
"infrastructure in thaba-tseka , there are shopping facilities , a bank , a post office , various institutions of relief organizations , and a hospital . ",0, bank,bank.noun.0
"the panic was followed by a five-year depression , characterized by ongoing failures of bank and financial institutions and record unemployment levels . ",0, bank,bank.noun.0
"the bank is highly regarded internationally , and has received a number of awards , from organizations such as the banker , global finance , the asian banker and euromoney . ",0, bank,bank.noun.0
"during the year 1990 , ronnie leibowitz robbed 21 bank branches , mostly in the tel aviv area , by using a motorcycle ( an italian moto guzzi ) to enter and escape banks , and then hiding the motorcycle in a truck readied for that purpose in advance . ",0, bank,bank.noun.0
"it started in 1968 as the '' inter-bank computer bureau , '' intended to improve the existing clearing system by using electronic transfer of funds between bank , avoiding the need for paper documents . ",0, bank,bank.noun.0
"midwest federal savings and loan was an american bank headquartered in minneapolis , minnesota . ",0, bank,bank.noun.0
he struggled to be given permission to miss work from his bank job to play in matches so was not played as often as he could have been . ,0, bank,bank.noun.0
"there are three high school in kauguri , a number of kindergarten , as well as a bank , insurance agency , and travel agency . ",0, bank,bank.noun.0
How could a man with four million in the bank be in financial danger ? ,0, bank,bank.noun.0
A bank account in the company name contained a balance of one million dollars as startup funds for us to secure quarters for the enterprise . ,0, bank,bank.noun.0
"After breakfast , she closed her account at the bank and turned in her resignation . ",0, bank,bank.noun.0
"The trio was far more comfortable now , six months later , with enough money in the bank to keep the wolves away , and expectations , if not of prosperity , of at least a reasonably comfortable coming season . ",0, bank,bank.noun.0
"In less than a week they would be married , but somehow it seemed a violation of his bank account . ",0, bank,bank.noun.0
"To promote commerce there are a stock and produce exchange ( Berta ) , a national bank , privileged to issue notes , and several other banking establishments . ",0, bank,bank.noun.0
"on the basis of this huge value of inventory , he took out massive loans from various wall street bank and companies , and used the cash to buy all of the futures on the oil . ",0, bank,bank.noun.0
the objective of the game is to rob as many bank as possible while avoiding the police . ,0, bank,bank.noun.0
"he was assigned to the standing committee on insurance , bank and banking ; and to the joint committee on penal and charitable institution . ",0, bank,bank.noun.0
"however , the quality of the waves changes seasonally and from year to year , as the sand and stones that make up the beach are chronically withdrawn by the sea to form a bank where the waves break . ",1, bank,bank.noun.9
boat quay is a historical quay in singapore which is situated upstream from the mouth of the singapore river on its southern bank . ,1, bank,bank.noun.9
"anemone canadensis ( canada anemone , round-headed anemone , meadow anemone , crowfoot ) is a herbaceous perennial native to moist meadow bank , and lake shore in north america , spreading rapidly by underground rhizome , valued for its white flower . ",1, bank,bank.noun.9
"geography erhai , viewed from its bank erhai is situated at above sea level . ",1, bank,bank.noun.9
globoko ob dravinji is a village on the left bank of the dravinja river in the municipality of polj?ane in northeastern slovenia . ,1, bank,bank.noun.9
"sungei serangoon , with rivervale neighborhood of sengkang new town on its west bank in the background . ",1, bank,bank.noun.9
"the power station is located immediately downstream of the dam , on the left bank . ",1, bank,bank.noun.9
"anastomosing channels are multithreaded , but are much more stable than braided channels and commonly have thick clay and silt bank and occur at lower gradients of stream bed . ",1, bank,bank.noun.9
"organic matter can also enter the lotic system already in the fpom stage by wind , surface runoff , bank erosion , or groundwater . ",1, bank,bank.noun.9
tikitiki is a small town in waiapu valley on the north bank of the waiapu river in the gisborne region of the north island of new zealand . ,1, bank,bank.noun.9
"noonday creek park is located between hawkins store road and shallowford road , along the eastern bank of noonday creek . ",1, bank,bank.noun.9
"the suffix over - in the street names derives from the german word ufer , meaning shore or bank . ",1, bank,bank.noun.9
"avalon is a suburb of lower hutt in new zealand , formed as a private residential development in the 1970s on land formerly occupied by market - garden on the left ( eastern ) bank of the hutt river . ",1, bank,bank.noun.9
"the house itself is a three - bay stone building , one-and-a-half stories tall , located on the bank of the licking river . ",1, bank,bank.noun.9
"tarbell built his studio perched on the bank of the piscataqua river , ambling there each morning along gardens of peonies , iris and hollyhock . ",1, bank,bank.noun.9
"it can often be located in forest clearing or verges , on bank or lakeshore , and on gentle slopes . ",1, bank,bank.noun.9
"the day of the press conference , john walsh stated that at the river either the men threw her into the water , or chiang attempted to escape but slipped on the icy river bank and drowned . ",1, bank,bank.noun.9
"at the time , it sat on the bank of the singapore river , close to a small islet called pulau saigon . ",1, bank,bank.noun.9
"the road gradually turns east along the bank of the columbia river , exiting east wenatchee into farmland and passing pangborn memorial airport , the busiest section of the entire route with a daily average of 35,000 vehicles in 2011 . ",1, bank,bank.noun.9
"the trail goes east and follows the southern bank of the tar river , then at the confluence of the tar river and green mill run , turns south and follows the western edge of the tributary . ",1, bank,bank.noun.9
houses built along the main road that leads to the river bank . ,1, bank,bank.noun.9
"riparian plants , such as populus fremontii , flank the creek bank . ",1, bank,bank.noun.9
singapore 's first market was located at the south bank of the singapore river . ,1, bank,bank.noun.9
the bridge was repeatedly extended in this manner until the opposite bank was reached . ,1, bank,bank.noun.9
"the great fire of 1811 , which destroyed the buildings on the left bank of the trika bistrica river , changed the town . ",1, bank,bank.noun.9
"for example , if waves pass over a sloping bank which is shallower at one end than the other , then the shoaling effect will result in the waves slowing more at the shallow end . ",1, bank,bank.noun.9
the kimitsu works sits on the north bank of the koito river where it empties in tokyo bay . ,1, bank,bank.noun.9
"history the mosque 's minaret was only added in 1985 situated on the southern bank of the singapore river , kampong malacca was designated for muslim by sir stamford raffles in his 1822 town plan . ",1, bank,bank.noun.9
the other wing of the museum is located at the empress place building on the north bank of the singapore river . ,1, bank,bank.noun.9
wild orangutans near bukit lawang jungle near bukit lawang bukit lawang is a small tourist village at the bank of bahorok river in north sumatra province of indonesia . ,1, bank,bank.noun.9
"She sat on the river bank across from a series of wide , large steps leading up a hill to the park where the Arch stood , framed against a black sky . ",1, bank,bank.noun.9
"Within an hour , they were riding side - by - side down the south bank of the creek , searching for the blocked area . ",1, bank,bank.noun.9
"Cushing himself swam to the swamps on the river bank , and after wading among them for hours reached a Federal picket boat . ",1, bank,bank.noun.9
"He walked up and down the river bank , leading his horse behind him ; but he kept his eyes turned always toward the dim , dark spot which he knew was the old North Church . ",1, bank,bank.noun.9
"With one last look at the river , she turned away and climbed the bank clumsily before heading towards the road leading from the bridge to her home . ",1, bank,bank.noun.9
"She found herself walking along the bank , gaze on the souls that were moving . ",1, bank,bank.noun.9
"Tortosa is for the most part an old walled town on the left bank of the river , with narrow , crooked and ill-paved streets , in which the houses are lofty and massively built of granite . ",1, bank,bank.noun.9
"The town lies on the right bank of the Agno , which divides the province of Naples from that of Caserta , 90 ft . ",1, bank,bank.noun.9
"By the peace of Luneville in 1801 France annexed all the territories of Trier on the left bank of the Rhine , and in 1802 the elector abdicated . ",1, bank,bank.noun.9
"The burgh , which stretches for a mile along the south shore of the Firth of Forth , is intersected by the Esk and embraces the village of Fisherrow on the left bank of the river . ",1, bank,bank.noun.9
"In the following year they concluded a peace with the zamorin and were allowed to build a fortified factory on the north bank of the Kallayi river , which was however again , and finally , abandoned in 1525 . ",1, bank,bank.noun.9
"The average head and body measurement of a ghost bat is 100 mm, each forearm also measures an average of 100 mm . ",0, bat,bat.noun.0
In the early 1990s the greater mouse - eared bat became the first British mammal to become extinct since the wolf . ,0, bat,bat.noun.0
He was all lizard green with horns and hoofed feet like a goat and wings like a bat and a long pointy tail . ,0, bat,bat.noun.0
Immunoglobulin may also be given if the bat is known or strongly suspected to be rabid . ,0, bat,bat.noun.0
Then he hangs upside down like a bat until the ideas begin to flow again . ,0, bat,bat.noun.0
There is no risk of rabies if you do not handle bat . ,0, bat,bat.noun.0
"The comparatively few indigenous placental mammals, besides the dingo or wild dog - which, however, may have come from the islands north of this continent - are of the bat tribe and of the rodent or rat tribe . ",0, bat,bat.noun.0
"It is necessary , therefore , at this stage to direct the attention of the reader somewhat fully to the subject of flight , as witnessed in the insect , bird and bat , a knowledge of natural flight preceding , and being in some sense indispensable to , a knowledge of artificial flight . ",0, bat,bat.noun.0
"In Australia , a woman was told not to go near a certain tree where a bat lived . ",0, bat,bat.noun.0
"This unlocks the door on 3F that leads to Dandelion 's bat cave , complete with trot Batmobile . ",0, bat,bat.noun.0
"When first seen by Europeans it contained no mammals except a large fruit - eating bat (Pteropus vulgaris) , which is plentiful in the woods ; but several mammals have been introduced , and are now numerous in the uncultivated region . ",0, bat,bat.noun.0
"The movement of the bat 's wing in extension is a spiral one , the spiral running alternately from below upwards and forwards and from above downwards and backwards . ",0, bat,bat.noun.0
"He is talking about installing a "" really big "" bat roost tower and the possibility of creating an artificial hibernaculum on site . ",0, bat,bat.noun.0
"This fact sheet includes the construction and use of bat boxes , hedgehog homes, red squirrel feeding hoppers and bumblebee homes . ",0, bat,bat.noun.0
"We also predicted wing development of flies should correlate inversely with roost duration , restricting flightless forms to bat in permanent roosts . ",0, bat,bat.noun.0
Our results suggest that the strength of the filter exerted by open areas is related with the body size of the neotropical fruit bat . ,0, bat,bat.noun.0
"However , bat rabies poses a significant threat to human population in these areas . ",0, bat,bat.noun.0
"During their visit to the cave , the tourists were amazed by the sight of thousands of bat hanging from the ceiling , occasionally fluttering their wings as they slept . ",0, bat,bat.noun.0
"On their night walk , they observed a large fruit bat swooping down from the trees , its wingspan casting a shadow on the moonlit path . ",0, bat,bat.noun.0
"While exploring the ancient cave, we were startled by a colony of bat that suddenly flew out, their wings flapping noisily in the confined space. ",0, bat,bat.noun.0
"After a long day of hiking , we settled down to watch the sun set , and as darkness fell , a lone bat emerged from the trees , darting through the night sky in search of insects . ",0, bat,bat.noun.0
"The spooky old mansion was rumored to be haunted , and local legends often spoke of a giant bat that guarded its entrance , deterring trespassers . ",0, bat,bat.noun.0
"After hearing a series of strange noises in the attic , he discovered that a bat had somehow found its way inside and was now hanging from the rafters . ",0, bat,bat.noun.0
"The naturalist explained how bat use echolocation to navigate and hunt in complete darkness , an adaptation that fascinated the group of students . ",0, bat,bat.noun.0
"The zoologist s research on bat migration patterns took him to remote locations around the world , where he observed these creatures in their natural habitats . ",0, bat,bat.noun.0
The ancient castle s highest tower was said to be inhabited by a vampire who could transform into a bat and fly across the countryside at night . ,0, bat,bat.noun.0
"She spent the afternoon reading a novel about a superhero who could transform into a bat , using his abilities to fight crime and protect the innocent . ",0, bat,bat.noun.0
"He had a knack for spotting bat in the wild , often pointing them out to friends during twilight walks in the countryside . ",0, bat,bat.noun.0
"She was excited to participate in the annual bat count , an event where volunteers help monitor populations and contribute to conservation efforts . ",0, bat,bat.noun.0
"As the sun set , the bat colony emerged from the cave , creating a spectacular display of fluttering wings against the twilight sky . ",0, bat,bat.noun.0
His excellent skills with both bat and ball were at all times a leading example to both his fellow team members and the opposition . ,1, bat,bat.noun.2
"And at the detective 's feet , a metal bat rested on the floor , dried blood flaking off its end . ",1, bat,bat.noun.2
The leader commands with a baseball bat in hand as the other two put on brass knuckles to fight with . ,1, bat,bat.noun.2
Three men are on trial at Swindon Crown Court charged with affray involving a baseball bat and a brick . ,1, bat,bat.noun.2
"Still , Lewis got the bat on the ball and the bunt proved to be the game - winner . ",1, bat,bat.noun.2
"There have long been restrictions on the width and length of cricket bat , but modern ones have grown exponentially , especially in the depth of the edges . ",1, bat,bat.noun.2
There are more chess sets out there than cricket bat . ,1, bat,bat.noun.2
Witnesses also saw gang members with baseball bat and hockey sticks . ,1, bat,bat.noun.2
"They kept Logan 's baseball gear there , and she felt the sudden need to have a bat in her hands . ",1, bat,bat.noun.2
"The tall pool player was still looking around angrily , holding his pool cue like a bat . ",1, bat,bat.noun.2
He has shown consistent form with both bat and ball so far this season but still needs a big score under his belt . ,1, bat,bat.noun.2
"He had saved up for months to buy a custom - made bat , which he believed would finally give him the edge he needed in his upcoming baseball tournament . ",1, bat,bat.noun.2
"The cricket player , renowned for his powerful strokes , stood at the crease , gripping his bat tightly as the bowler prepared to deliver the ball . ",1, bat,bat.noun.2
"During the birthday party , the children eagerly took turns trying to hit the piñata with a bat , laughing and cheering each other on . ",1, bat,bat.noun.2
"The baseball player , determined to improve his batting average , spent hours at the batting cage practicing his swing with a new bat . ",1, bat,bat.noun.2
"She was thrilled when her father handed her a beautifully crafted wooden bat , which he had carved himself for her birthday . ",1, bat,bat.noun.2
"The baseball coach emphasized the importance of a solid stance and grip on the bat , demonstrating the correct techniques to the eager young players . ",1, bat,bat.noun.2
"He felt a surge of adrenaline as he stepped up to the plate, gripping the bat tightly and focusing on the pitcher s every move . ",1, bat,bat.noun.2
"After accidentally breaking the neighbor 's window with his bat , he apologized and offered to pay for the damages , showing a sense of responsibility . ",1, bat,bat.noun.2
"After the game , he noticed a small crack in his favorite bat and decided to retire it , keeping it as a memento of his best season . ",1, bat,bat.noun.2
"The baseball player , determined to score the winning run , swung his bat with all his might and sent the ball soaring over the fence for a dramatic home run . ",1, bat,bat.noun.2
"After breaking his old one during the last game , he bought a high-quality wooden bat to improve his performance in the upcoming little league tournament . ",1, bat,bat.noun.2
"The cricket player stood at the crease , gripping his bat tightly , and waited patiently for the bowler to deliver the next ball . ",1, bat,bat.noun.2
"During the birthday party , each child took turns using a bat to try and break open the colorful piñata filled with candy . ",1, bat,bat.noun.2
"As she held the bat in her hands , she felt a surge of confidence , ready to face the challenge and prove her skills on the field . ",1, bat,bat.noun.2
"With a quick flick of her wrist , she swung the bat and connected with the ball , sending it soaring into the sky and securing a decisive win for her team . ",1, bat,bat.noun.2
"The children giggled as they tried to hit the piñata with a bat , each taking turns and hoping to be the one to unleash the candy inside . ",1, bat,bat.noun.2
"He swung the bat with all his might , sending the ball flying into the outfield and earning a round of applause from his teammates . ",1, bat,bat.noun.2
"The baseball coach emphasized the importance of choosing the right bat , explaining how different materials and weights could affect performance . ",1, bat,bat.noun.2
"On a sunny afternoon , he took the bat and ball to the park , eager to practice his swing and improve his performance for the upcoming tournament . ",1, bat,bat.noun.2
"Inmates in the overcrowded cell had to share limited resources , making their living conditions harsh and difficult . ",0, cell,cell.noun.3
"The prisoner 's cell , though small and sparsely furnished , became a place of solace where he reflected on his life choices . ",0, cell,cell.noun.3
"Despite the cold and unwelcoming environment of the cell , the inmate found ways to stay positive and hopeful . ",0, cell,cell.noun.3
Each cell in the facility was monitored 24/7 by surveillance cameras to ensure the safety and security of both inmates and staff . ,0, cell,cell.noun.3
"The clanking of the metal door echoed through the hall as the guard locked the cell , leaving the prisoner to his thoughts . ",0, cell,cell.noun.3
"In the dimly lit cell , the prisoner scribbled notes for his appeal , hoping for a chance at freedom . ",0, cell,cell.noun.3
Overcrowding in the cell led to increased tensions and frequent altercations among the inmates . ,0, cell,cell.noun.3
"The smell of the damp , moldy cell was a constant reminder of the harsh reality of life behind bars . ",0, cell,cell.noun.3
