sentence,id,name,senseid
"in contrast to his earlier albums , he produced this album entirely on an apple laptop computer using propellerhead's reason software for composition and sonoma wire works ' riffworks for recording . ",0, apple,apple.noun.12
"for example , when apple launched the ipod there was an immediate need for accessories such as headphones , charging and syncing stations and carrying cases . ",0, apple,apple.noun.12
"apple keyboards designed for mac os x have two language input keys , alphanumeric and kana . ",0, apple,apple.noun.12
"apple started including read only hfs+ drivers in mac os x 10.6 's version of boot camp for use in windows xp , windows vista , and windows 7 . ",0, apple,apple.noun.12
"Most people buy Apple TV , but a few buy the Roku XDS Streaming Player . ",0, apple,apple.noun.12
Apple released QuickTime 7.3.1 Thursday afternoon to address several security flaws in the multimedia tool . ,0, apple,apple.noun.12
"No doubt an equally bodacious metal monitor is on the way , but we have priced the G5 bundle using the existing range of Apple monitors . ",0, apple,apple.noun.12
"But Apple undoubtedly has the mindshare lead , and has defined the standard by which other hard drive - based music players are judged . ",0, apple,apple.noun.12
"Objectively , Apple Computer is a mid - sized company with a tiny share of its primary market . ",0, apple,apple.noun.12
Rock band U2 has cut a deal with Apple Computer to sell custom iPods promoting the band 's forthcoming album . ,0, apple,apple.noun.12
The people behind the adverts encourage Apple Macintosh users to download a piece of scareware called MacSweeper . ,0, apple,apple.noun.12
Wired has an entertaining celebrity tattler piece on how Hollywood 's big names behave when they're in the Apple store . ,0, apple,apple.noun.12
"Yesterday , Apple took the liberty of launching their newest iPod , called the iPod Nano . ",0, apple,apple.noun.12
This allows for the rendering of complex animations and effects to be shared out across an Apple Xserve network . ,0, apple,apple.noun.12
"But the Power Mac is a special case in that its graphics are add - ins , so Apple can pretty much bundle whatever board takes its fancy . ",0, apple,apple.noun.12
"Ten years ago , Apple began its transformation from an also - ran PC maker to a world - beating tech titan . ",0, apple,apple.noun.12
"No one seems to begrudge Apple executives making millions , yet those rewards at the top are just as disproportionate . ",0, apple,apple.noun.12
"When Apple Watch comes out early next year , it will be cooler and more relevant than any Rolex or Cartier . ",0, apple,apple.noun.12
"Of course , now that Apple has anointed him CEO , Jobs is no longer an interim success story , but he has become a model in how an interim can recharge an organization . ",0, apple,apple.noun.12
"Not surprisingly , given the gullibility of Apple devotees like myself , Apples profit margins are the envy of Silicon Valley . ",0, apple,apple.noun.12
She has an appointment at the Apple Store to fix her 15-year-old Macbook . ,0, apple,apple.noun.12
"But with the iPod , Apple rolled out a cool , small , light device that would allow music to be stored and toted in a digital form . ",0, apple,apple.noun.12
"Oct 23 , 2001 Apple releases the first iPod and it has come a long way in 12 years . ",0, apple,apple.noun.12
"In 1984 , the Apple chief introduced the first personal macintosh computer before a breathless audience . ",0, apple,apple.noun.12
An apple is a refreshing snack on a hot summer day . ,1, apple,apple.noun.0
The tree was filled with apple ready for picking . ,1, apple,apple.noun.0
"Grandma baked an apple pie , filling the kitchen with warmth and comfort . ",1, apple,apple.noun.0
"Johnny took a bite of the apple , puckering his lips at its sourness . ",1, apple,apple.noun.0
"Apple are not only delicious but also packed with vitamins and nutrients , making them a healthy choice for a snack . ",1, apple,apple.noun.0
She packed an apple in her lunch for a quick snack . ,1, apple,apple.noun.0
The orchard was bursting with the scent of apple . ,1, apple,apple.noun.0
He sliced an apple and dipped it in peanut butter . ,1, apple,apple.noun.0
The teacher handed out apple to a students as a treat . ,1, apple,apple.noun.0
A ripe apple fell from the tree with a soft thud . ,1, apple,apple.noun.0
"She crunched into an apple , savoring its sweetness . ",1, apple,apple.noun.0
He brought home an apple pie from the farmer's market . ,1, apple,apple.noun.0
The toddler giggled as she tossed an apple in the air . ,1, apple,apple.noun.0
She peeled an apple and sliced it for a healthy snack . ,1, apple,apple.noun.0
The autumn air was filled with the aroma of baked apple pie . ,1, apple,apple.noun.0
The grocery store displayed a variety of apple varieties . ,1, apple,apple.noun.0
The picnic basket was stocked with sandwiches and apple slices . ,1, apple,apple.noun.0
She polished the apple on her shirt before taking a bite . ,1, apple,apple.noun.0
He carved a face into the apple for Halloween . ,1, apple,apple.noun.0
The children raced to see who could eat their apple fastest . ,1, apple,apple.noun.0
"recorded food plants include apple , birch , blackthorn , currant , hawthorn , prunus , rowan , amelanchier and willow . ",1, apple,apple.noun.0
"the main economic activities range from agriculture and food production , specially apple for exportation . ",1, apple,apple.noun.0
"it is also used to replace the natural wax of the apple , which is removed during the cleaning process . ",1, apple,apple.noun.0
"a typical recipe for mancha manteles contains turkey , chorizo , pork , pineapple , apple , banana , chili pepper , almonds , cinnamon , lard , and tomato . ",1, apple,apple.noun.0
"frequently , the influence of fertilization is felt beyond the ovary , and other parts of the flower take part in the formation of the fruit , e.g. , the floral receptacle in the apple , strawberry , and others . ",1, apple,apple.noun.0
"a tourist destination , the economy of the district also benefits from orchard of apple and cherries . ",1, apple,apple.noun.0
the schoolhouse is now a museum with an apple orchard nearby and was declared a state historic site in 2005 . ,1, apple,apple.noun.0
cidona is an apple - based soft drink that has been on sale since 1955 . ,1, apple,apple.noun.0
economy the landscape of this area is considered typical of normandy agricultural and producing dairy produce and apple . ,1, apple,apple.noun.0
"it is prepared by removing the guts of the pumpkin and stuffing it with boiled rice and a variety of dried fruits such as chopped almond , apple , cornel , apricot , plums , dates , prune and raisin . ",1, apple,apple.noun.0
"apple and pear juices are used , and date or other fruit juices can be used as well . ",1, apple,apple.noun.0
"All signs of the palace were swept away , replaced by neat lines of apple trees that ran all the way to the beach beyond . ",1, apple,apple.noun.0
"Fred was absent when they arrived home , but returned just as Cynthia was cutting a apple pie for a late afternoon snack . ",1, apple,apple.noun.0
"Some creative brunch recipes include an apple and brie crepe , a cheesy pesto crepe or the strawberry short crepe . ",1, apple,apple.noun.0
"He 'd buried his emotions for Claire there , among the apple trees where he 'd first met her . ",1, apple,apple.noun.0
"Dessert selections such as red velvet cake , chocolate cr�me brulee and apple pie ravioli are sure to delight guests with a sweet tooth . ",1, apple,apple.noun.0
"With its annual pumpkin patch picking and apple picking in the autumn , visiting any of the county's numerous farms is a treat any time of the year . ",1, apple,apple.noun.0
He knew that an apple should not be plucked while it is green . ,1, apple,apple.noun.0
"When Dean pointed out a nice restaurant where he could collect the lunch he 'd earned for making the trip, Fred reached over to the back seat and pro�duced a paper bag , containing two peanut butter and jelly sand�wiches and an apple . ",1, apple,apple.noun.0
He recalled growing up and running around the apple orchard with his little brother and the children of the palace . ,1, apple,apple.noun.0
Come back in April or May to see the apple blossom . ,1, apple,apple.noun.0
"It will fall of itself when ripe , but if picked unripe the apple is spoiled , the tree is harmed , and your teeth are set on edge . ",1, apple,apple.noun.0
"Finish your meal with one of eight desserts , including apple crumb tart, cr�me brulee and chocolate sin cake for a perfectly indulgent meal . ",1, apple,apple.noun.0
He trotted down the stairs from his palace to the apple orchard that stretched from his home to the imperial city beyond . ,1, apple,apple.noun.0
"The dry desert heat gave way to cool sea breeze , and an apple tree protected her from the sun overhead . ",1, apple,apple.noun.0
"The form of the pear and of the apple respectively , although usually characteristic enough , is not by itself sufficient to distinguish them , for there are pears which cannot by form alone be distinguished from apples , and apples which cannot by superficial appearance be recognized from pears . ",1, apple,apple.noun.0
In many years quite half the apple crop is lost in England owing to the larvae destroying the fruit . ,1, apple,apple.noun.0
"The former attacks apple and pear ; the latter , which selects orange and citron , was introduced into America from Australia , and carried ruin before it in some orange districts until its natural enemy , the lady - bird beetle , Vedalia cardinalis , was also imported . ",1, apple,apple.noun.0
"It is about the size of an apple tree , with small leaves like the willow , and a drooping habit like a weeping birch , and has an edible fruit like a yellow plum called "" mangaba "" , for which , rather than for the rubber , the tree is cultivated in some districts . ",1, apple,apple.noun.0
"The citron , sour orange , lemon and lime grow wild ; but the apple and peach do not come to perfection . ",1, apple,apple.noun.0
"Penn Yan is an important shipping point in the apple and grape - growing region of central New York , and winemaking is an important industry . ",1, apple,apple.noun.0
My salary is directly paid into my bank . ,0, bank,bank.noun.0
The bank issues both credit and debit cards . ,0, bank,bank.noun.0
The company applied to the bank for a loan . ,0, bank,bank.noun.0
She closed her account at the bank and turned in her resignation . ,0, bank,bank.noun.0
Opening a savings account at the bank was easy . ,0, bank,bank.noun.0
The bank called to discuss a potential loan application . ,0, bank,bank.noun.0
I need to order new checks from the bank . ,0, bank,bank.noun.0
I need to update my address on file with the bank . ,0, bank,bank.noun.0
She is discussing retirement planning with the bank . ,0, bank,bank.noun.0
I am visiting the bank to inquire about personal loans . ,0, bank,bank.noun.0
I am worried about the economic stability of the bank . ,0, bank,bank.noun.0
He manages his investments through a reputable bank . ,0, bank,bank.noun.0
The bank requires identification for certain transactions . ,0, bank,bank.noun.0
I am considering consolidating my debts through the bank . ,0, bank,bank.noun.0
My bank offers incentives for referring friends to their services . ,0, bank,bank.noun.0
I am looking into refinancing my car loan with the bank . ,0, bank,bank.noun.0
I am setting up direct deposit for my paycheck with the bank . ,0, bank,bank.noun.0
I am meeting with a bank officer to resolve a billing issue . ,0, bank,bank.noun.0
He is considering opening a business account with the bank ,0, bank,bank.noun.0
The bank approved my loan application with favorable terms . ,0, bank,bank.noun.0
I am exploring the possibility of investing in mutual funds through the bank . ,0, bank,bank.noun.0
The bank provides secure online banking with encryption . ,0, bank,bank.noun.0
"during the year 1990 , ronnie leibowitz robbed 21 bank branches , mostly in the tel aviv area , by using a motorcycle to enter and escape, and then hiding the motorcycle in a truck readied for that purpose in advance . ",0, bank,bank.noun.0
"given then-standard banking criteria for mortgage-lending , black people usually did not qualify for mortgages from bank and savings and loan association . ",0, bank,bank.noun.0
"eternal university exists in a campus containing a university , a number of professional colleges , an international akal academy , a multi-specialty charitable hospital , a gurudwara , a post office , a bank , and a fuel station . ",0, bank,bank.noun.0
"my laugh comes last book cover synopsis larry lucas is a small time worker , who is one day approached by a millionaire , farell brannigan , to assist him and start a bank in town , which should be the safest in the world . ",0, bank,bank.noun.0
he became a legal advisor for a bank . ,0, bank,bank.noun.0
"such a trader first '' borrows '' shares of that stock from their owner, typically via a bank or a prime broker under the condition that he will return it on demand . ",0, bank,bank.noun.0
he was the chairman of the board of directors of planter 's bank and trust company . ,0, bank,bank.noun.0
"midwest federal savings and loan was a bank headquartered in minneapolis , minnesota . ",0, bank,bank.noun.0
"he has also led campaigns to reform insurers , politicians , bank , oil companies , and utilities . ",0, bank,bank.noun.0
"the panic was followed by a five-year depression , characterized by ongoing failures of bank and financial institutions and record unemployment levels . ",0, bank,bank.noun.0
"in layman 's terms , this is when the seller in a transaction offers the buyer a loan rather than the buyer obtaining one from a bank . ",0, bank,bank.noun.0
the bank is also a major participant in the securities market and the foreign currency market in kazakhstan . ,0, bank,bank.noun.0
registration and payment registration can be made for payment through bank or the hongkong post . ,0, bank,bank.noun.0
"in a separate development , venetian merchants started using paper bills , instructing their bank to make payments . ",0, bank,bank.noun.0
"loan officers , also referred to as '' mortgage loan originators '' , work for bank and other financial institutions with the main objective to recommend individual and business loan applications for approval . ",0, bank,bank.noun.0
"The former banker who became a whistle - blower , triggering a massive investigation of the bank . ",0, bank,bank.noun.0
The bank remained the controlling party when it took over the smaller banks . ,0, bank,bank.noun.0
She would rather have to repay the bank than borrow from her parents and have to repay them . ,0, bank,bank.noun.0
The literature on bank independence has defined a number of types of independence . ,0, bank,bank.noun.0
"Somebody never pays his loans , yet he has the audacity to ask the bank for money . ",0, bank,bank.noun.0
The MFA targets students who wish to start a career as an analyst in a bank or who wish to work in consulting . ,0, bank,bank.noun.0
"The first of the tables below lists the member entities and their heads of government , finance ministers and bank governors . ",0, bank,bank.noun.0
These accounts were frozen due to the inability for foreign countries to pay their debts back to the bank . ,0, bank,bank.noun.0
"The Bank of England is the UK 's bank and is responsible for issuing notes and coins in the nation 's currency , the pound sterling . ",0, bank,bank.noun.0
"When the war with France broke out , the French king confiscated the Riccardi 's assets, and the bank went bankrupt . ",0, bank,bank.noun.0
"The bank on Main Street offers a variety of financial services , including savings accounts , personal loans , and investment advice , making it a convenient choice for local residents . ",0, bank,bank.noun.0
"During the financial crisis , the government stepped in to bail out several bank to prevent a complete collapse of the banking system . ",0, bank,bank.noun.0
"She decided to deposit her paycheck at the bank , knowing that her money would be safe and that she could earn interest on her savings . ",0, bank,bank.noun.0
"The bank 's new mobile app allows customers to check their account balances , transfer funds , and pay bills from the convenience of their smartphones . ",0, bank,bank.noun.0
"The bank 's interest rates for home mortgages were competitive , making it an attractive option for first - time homebuyers looking to secure financing . ",0, bank,bank.noun.0
"The bank 's customer service team was known for being friendly and efficient , helping clients with everything from opening accounts to resolving issues . ",0, bank,bank.noun.0
"The bank robbery was carefully planned , with the thieves disabling the security cameras and making off with millions of dollars in cash and valuables . ",0, bank,bank.noun.0
"The bank 's online platform offered a wide range of services , from managing accounts to applying for loans , making it easy for customers to handle their finances remotely . ",0, bank,bank.noun.0
"After years of saving diligently , she was finally able to put down a substantial deposit on her dream home , thanks to the interest earned on her bank savings . ",0, bank,bank.noun.0
"She was thrilled to receive a scholarship that would cover her tuition , and she immediately deposited the funds into her bank account to manage her expenses . ",0, bank,bank.noun.0
There was an old man fishing on the bank . ,1, bank,bank.noun.9
An old house was standing on the bank of river severn . ,1, bank,bank.noun.9
A young man jumped in and swam to the opposite bank . ,1, bank,bank.noun.9
The north bank of the thames is a popular fishing spot . ,1, bank,bank.noun.9
Many ducks waddle on the bank . ,1, bank,bank.noun.9
At the river bank many kids meet to skip stones . ,1, bank,bank.noun.9
The river bank is shaded by big trees . ,1, bank,bank.noun.9
Fishing rods rest against the bank . ,1, bank,bank.noun.9
While walking along the bank we heard many frogs croaking . ,1, bank,bank.noun.9
Couples stroll along the river bank . ,1, bank,bank.noun.9
Canoeists navigate downstream the bank  . ,1, bank,bank.noun.9
"On the left side of the bank , I saw otters play . ",1, bank,bank.noun.9
Along the bank many wildflowers bloom in spring  . ,1, bank,bank.noun.9
Patiently wating for prey a fish hids by the bank . ,1, bank,bank.noun.9
From the bank some fishermen cast lines into the river . ,1, bank,bank.noun.9
Kayaks can easily launch from the bank of the river . ,1, bank,bank.noun.9
In the reeds of the bank some birds can safely build nests . ,1, bank,bank.noun.9
We see many children building sandcastles on the bank . ,1, bank,bank.noun.9
By the bank of the river some hikers rest on the flat boulders . ,1, bank,bank.noun.9
Turtles bask in sunlight on the bank . ,1, bank,bank.noun.9
The river curves gently along the bank . ,1, bank,bank.noun.9
"the trail goes east and follows the bank of the tar river , then at the confluence of the tar river and green mill run , turns south and follows the western edge of the tributary . ",1, bank,bank.noun.9
boat quay is a historical quay in singapore which is situated upstream from the mouth of the singapore river on its bank . ,1, bank,bank.noun.9
"anemone canadensis ( canada anemone , round-headed anemone , meadow anemone , crowfoot ) is a herbaceous perennial native to moist meadow , thicket , stream bank , and lake shore in north america , spreading rapidly by underground rhizome , valued for its white flower . ",1, bank,bank.noun.9
"the power station is located immediately downstream of the dam , on the left bank . ",1, bank,bank.noun.9
"organic matter can also enter the lotic system already in the fpom stage by wind , surface runoff , bank erosion , or groundwater . ",1, bank,bank.noun.9
tikitiki is a small town in waiapu valley on the bank of the waiapu river in the gisborne region of the north island of new zealand . ,1, bank,bank.noun.9
"avalon is a suburb of lower hutt in new zealand , formed as a private residential development in the 1970s on land formerly occupied by market - garden on the bank of the hutt river . ",1, bank,bank.noun.9
"the house itself is a three - bay stone building , one-and-a-half stories tall , located on the bank of the licking river . ",1, bank,bank.noun.9
"it can often be located in forest clearing or verges , on bank or lakeshore , and on gentle slopes . ",1, bank,bank.noun.9
"at the time , it sat on the bank of the singapore river , close to a small islet called pulau saigon . ",1, bank,bank.noun.9
"the trail goes east and follows the bank of the tar river , then at the confluence of the tar river and green mill run , turns south and follows the western edge of the tributary . ",1, bank,bank.noun.9
houses built along the main road that leads to the river bank . ,1, bank,bank.noun.9
"Sunbathers lounge on the river bank , soaking up the sun . ",1, bank,bank.noun.9
I hid my books in the long grass near the ashpit at the end of the garden where nobody ever came and hurried along the canal bank . ,1, bank,bank.noun.9
"After some hours of intense work , we had macheted a path through the jungle to the bank of the river . ",1, bank,bank.noun.9
"The merchants lived and plied their trade at the Steelyard , a complex of warehouses , offices , and dwellings on the bank of the Thames . ",1, bank,bank.noun.9
He was brought up at Long White Cloud house on the bank of the River Thames . ,1, bank,bank.noun.9
"By the end of November , Kalewa had been recaptured , and several bridgeheads were established on the bank of the Chindwin . ",1, bank,bank.noun.9
"As with other waves , the wave tends to break in shallow places and near the bank , and flow smoothly in deep water . ",1, bank,bank.noun.9
"Even worse than the sand , though , was the bank that comes down between the bunkers , where the rough was so thick it amounted to bogeyland . ",1, bank,bank.noun.9
The existence of two possible wharves on the bank of the River Foss support this idea . ,1, bank,bank.noun.9
"In 1599 , a partnership of members of the company built their own theatre on the bank of the River Thames , which they named the Globe . ",1, bank,bank.noun.9
"The assembly was established in 2000 and meets at City Hall on the bank of the River Thames , close to Tower Bridge . ",1, bank,bank.noun.9
"The river bank was lined with trees and wildflowers , creating a picturesque scene that attracted hikers and nature enthusiasts from the nearby town . ",1, bank,bank.noun.9
"After a long day of work , he enjoyed fishing from the bank of the lake , finding it a peaceful way to unwind and connect with nature . ",1, bank,bank.noun.9
"When the storm hit , the river 's water level rose rapidly , threatening to overflow its bank and flood the surrounding areas . ",1, bank,bank.noun.9
"As he walked along the bank of the river , he found an old , weathered coin partially buried in the sand , sparking his curiosity about its history . ",1, bank,bank.noun.9
"The children enjoyed building sandcastles on the bank of the river , their laughter echoing as they played in the warm sunshine . ",1, bank,bank.noun.9
"He found a quiet spot on the bank of the stream to sit and read , enjoying the sound of the water flowing gently over the rocks . ",1, bank,bank.noun.9
"The environmental group organized a cleanup event along the river bank , gathering volunteers to pick up trash and restore the natural habitat . ",1, bank,bank.noun.9
"He enjoyed the thrill of white - water rafting , navigating the rapids and maneuvering around the rocks on the river 's bank . ",1, bank,bank.noun.9
"The gentle slope of the river bank made it an ideal spot for a family picnic , with plenty of space for the kids to run and play . ",1, bank,bank.noun.9
"The floodwaters breached the levees , spilling over the bank and inundating the nearby farmland and residential areas . ",1, bank,bank.noun.9
"The bat flew silently through the night , hunting for insects . ",0, bat,bat.noun.0
Bat are fascinating creatures that navigate using echolocation . ,0, bat,bat.noun.0
Many people are unaware of the role bat play in controlling insect populations . ,0, bat,bat.noun.0
The vampire bat is known for feeding on the blood of other animals . ,0, bat,bat.noun.0
"Bat often sleep in caves , trees , or abandoned buildings during the day . ",0, bat,bat.noun.0
"The bat flew through the night, hunting for insects . ",0, bat,bat.noun.0
"Insect-hunting , the bat navigated the dark using echolocation . ",0, bat,bat.noun.0
"Unbeknownst to many , a bat controls insect populations in the night . ",0, bat,bat.noun.0
The vampire bat strikes at night to get blood . ,0, bat,bat.noun.0
"During daylight , a bat seeks refuge in caves , trees , or buildings . ",0, bat,bat.noun.0
"Hanging upside down , the bat roost in dark caves . ",0, bat,bat.noun.0
Some bat species have a wingspan over a foot . ,0, bat,bat.noun.0
The fruit bat pollinates flower and therefore aids in plant reproduction . ,0, bat,bat.noun.0
"Echoes guide a bat in the night , aiding navigation . ",0, bat,bat.noun.0
"Each night , the bat consumes insects matching their body weight . ",0, bat,bat.noun.0
Colonies offer warmth and protection to a roosting bat . ,0, bat,bat.noun.0
"Thin wings stretch over elongated fingers , forming bat wings . ",0, bat,bat.noun.0
"In search of warmth , the bat undertakes lengthy migrations . ",0, bat,bat.noun.0
The bat serves vital roles in pollination and seed dispersal . ,0, bat,bat.noun.0
"At night , the bat is active , fulfilling nocturnal duties . ",0, bat,bat.noun.0
The bat uses scent to locate food sources accurately . ,0, bat,bat.noun.0
The bat can hardly be seen at dawn . ,0, bat,bat.noun.0
Hunting is the favorite activity for the bat . ,0, bat,bat.noun.0
a bat uses echolocation for hunting . ,0, bat,bat.noun.0
A bat seeks for cracks for hiding . ,0, bat,bat.noun.0
"Upside down in dark caves during the day , the bat roosts . ",0, bat,bat.noun.0
"Hunting insects , the bat swoops gracefully through the night sky . ",0, bat,bat.noun.0
The silent approach of the bat is feared by many nocturnal creatures . ,0, bat,bat.noun.0
"Evading predators effortlessly , a bat darts swiftly through the air . ",0, bat,bat.noun.0
"To navigate and locate prey , the bat relies on echolocation . ",0, bat,bat.noun.0
"From habitat loss and human encroachment, the bat faces threats . ",0, bat,bat.noun.0
"To conserve energy , the bat hibernates during the winter months . ",0, bat,bat.noun.0
"Controlling insect populations , the bat plays a crucial role . ",0, bat,bat.noun.0
"To survive the cold , the bat enters a state of torpor . ",0, bat,bat.noun.0
"With precision , the bat dart through the night, capturing insects . ",0, bat,bat.noun.0
"With remarkable agility and speed , the bat navigates dense forests . ",0, bat,bat.noun.0
"Hidden from sight during the day , the bat roosts in tight crevices . ",0, bat,bat.noun.0
"Using their membranous wings , the bat soars effortlessly through the air . ",0, bat,bat.noun.0
"Under the watchful guidance of its mother , the bat learns to fly . ",0, bat,bat.noun.0
High-pitched calls are emitted to communicate by the bat when it is hunting . ,0, bat,bat.noun.0
"In the dark , the bat hunt for insects by echolocating their prey . ",0, bat,bat.noun.0
"During the night , the bat flew silently through the forest , using echolocation to navigate and find insects to eat . ",0, bat,bat.noun.0
"In the cave , we observed hundreds of bat hanging upside down from the ceiling , their wings wrapped around their bodies as they slept . ",0, bat,bat.noun.0
"The scientist conducted a study on the bat population , tracking their migration patterns and examining the effects of habitat loss on their numbers . ",0, bat,bat.noun.0
"The bat swooped down suddenly , catching a moth in mid - air with its sharp claws before disappearing back into the night . ",0, bat,bat.noun.0
"The bat 's wingspan was impressive , stretching nearly two feet as it glided effortlessly between the trees in the twilight . ",0, bat,bat.noun.0
"She decorated her yard with bat decorations for Halloween , creating a haunted atmosphere that delighted the neighborhood children . ",0, bat,bat.noun.0
"The bat colony in the old barn had grown significantly over the years , becoming an important part of the local ecosystem by controlling insect populations . ",0, bat,bat.noun.0
"The bat made a high - pitched squeak as it flew past , its sound barely audible to human ears but crucial for its navigation and hunting . ",0, bat,bat.noun.0
"At the wildlife rehabilitation center , the injured bat was carefully nursed back to health before being released back into the wild . ",0, bat,bat.noun.0
"The bat emerged from its roost at dusk , joining others in a coordinated flight to their feeding grounds miles away . ",0, bat,bat.noun.0
The bat is the only species that feeds exclusively on blood while using heat sensors to locate veins on its prey before making a small incision . ,0, bat,bat.noun.0
researchers set up recording equipment in the cave to capture the sounds made by the bat to learn more about their communication methods . ,0, bat,bat.noun.0
"He watched in awe as the bat executed a series of acrobatic maneuvers , twisting and turning in mid - air to capture its prey . ",0, bat,bat.noun.0
"The house in their backyard provided a safe roosting spot for the bat population , helping to control mosquitoes and other pests . ",0, bat,bat.noun.0
"She studied the anatomy of the bat in her biology class , fascinated by the adaptations that allowed these mammals to fly so efficiently . ",0, bat,bat.noun.0
"The baseball player gripped his bat tightly , focusing on the pitcher 's movements and anticipating the next pitch . ",1, bat,bat.noun.2
"She bought a bat for her son , who had just joined the local little league baseball team and was eager to practice his swing . ",1, bat,bat.noun.2
"Despite feeling nervous , he stepped up to the plate with his bat , determined to hit the game - winning home run for his team . ",1, bat,bat.noun.2
"The cricket player selected his bat , which had been carefully crafted from the finest willow and balanced perfectly for his style of play . ",1, bat,bat.noun.2
"The coach advised him to choke up on the bat for better control , especially when facing fast pitchers who threw high-velocity balls . ",1, bat,bat.noun.2
"He admired the craftsmanship of the bat , which had been signed by a famous player from the early 20th century . ",1, bat,bat.noun.2
"The player adjusted his stance and took a few practice swings with the bat , preparing for the next pitch in the high - stakes game . ",1, bat,bat.noun.2
She swung the bat with all her might while connecting with the ball and sending it soaring over the outfield fence for a home run . ,1, bat,bat.noun.2
"The bat felt solid in his hands , and he took a moment to appreciate its weight and balance before stepping into the batter 's box . ",1, bat,bat.noun.2
"This bat had been passed down through generations , each new player adding their own marks and memories to its surface . ",1, bat,bat.noun.2
"The sound of the bat hitting the ball echoed through the stadium , followed by the roar of the crowd as the player rounded the bases . ",1, bat,bat.noun.2
The player wiped the sweat from his brow and took a deep breath before gripping his bat and stepping up to the plate once more . ,1, bat,bat.noun.2
"He spent hours in the batting cage , perfecting his swing and learning how to control the bat to hit the ball with power and accuracy . ",1, bat,bat.noun.2
"he chose a bat for better speed , hoping it would help him make contact with the fast pitches he would face in the upcoming game ",1, bat,bat.noun.2
"The team celebrated their victory , each player signing a bat that would be displayed in the school 's trophy case . ",1, bat,bat.noun.2
"He swung the cricket bat with precision , hitting the ball cleanly out of the field . ",1, bat,bat.noun.2
She held the baseball bat tightly as she stepped up to the plate . ,1, bat,bat.noun.2
The tennis player selected his favorite racket and bat before the match . ,1, bat,bat.noun.2
The coach emphasized the importance of grip and stance when wielding the softball bat . ,1, bat,bat.noun.2
"Using a wooden bat , he skillfully knocked the pi�ata , scattering candies all around . ",1, bat,bat.noun.2
"With a swift motion , he struck the ball using the bat . ",1, bat,bat.noun.2
She aimed carefully before swinging her hockey bat . ,1, bat,bat.noun.2
The coach inspected the bat for any signs of damage . ,1, bat,bat.noun.2
"Players practiced their swings, focusing on bat speed . ",1, bat,bat.noun.2
The new bat improved his hitting performance significantly . ,1, bat,bat.noun.2
